accX_variances1,accY_variances1,accZ_variances1,gyroX_variances1,gyroY_variances1,gyroZ_variances1,gravX_variances1,gravY_variances1,gravZ_variances1,magX_variances1,magY_variances1,magZ_variances1,accX_variances2,accY_variances2,accZ_variances2,gyroX_variances2,gyroY_variances2,gyroZ_variances2,gravX_variances2,gravY_variances2,gravZ_variances2,magX_variances2,magY_variances2,magZ_variances2,accX_variances3,accY_variances3,accZ_variances3,gyroX_variances3,gyroY_variances3,gyroZ_variances3,gravX_variances3,gravY_variances3,gravZ_variances3,magX_variances3,magY_variances3,magZ_variances3,accX_variances4,accY_variances4,accZ_variances4,gyroX_variances4,gyroY_variances4,gyroZ_variances4,gravX_variances4,gravY_variances4,gravZ_variances4,magX_variances4,magY_variances4,magZ_variances4,accX_variances5,accY_variances5,accZ_variances5,gyroX_variances5,gyroY_variances5,gyroZ_variances5,gravX_variances5,gravY_variances5,gravZ_variances5,magX_variances5,magY_variances5,magZ_variances5,tags
6.50E-05,8.10E-05,8.89E-05,1.16E-06,1.17E-06,5.53E-07,9.22E-07,9.53E-07,1.25E-08,0.553591876,0.681103647,0.742039687,6.02E-05,7.22E-05,8.81E-05,9.18E-07,8.05E-07,4.83E-07,1.22E-06,8.64E-07,1.60E-08,0.564435397,0.679162193,0.745559846,6.01E-05,7.55E-05,8.61E-05,1.07E-06,8.69E-07,4.89E-07,1.37E-06,1.02E-06,1.87E-08,0.594606357,0.67631995,0.682905215,0.000158176,0.000103224,0.000103629,1.27E-06,1.07E-06,5.87E-07,4.45E-06,1.34E-06,5.85E-08,0.595310704,0.720198056,0.696642558,6.60E-05,7.58E-05,9.33E-05,1.01E-06,9.43E-07,5.46E-07,1.33E-06,6.70E-07,1.68E-08,0.615501606,0.589165928,0.66252433,0
7.35E-05,7.85E-05,8.72E-05,9.85E-07,8.67E-07,5.24E-07,1.48E-06,9.38E-07,1.93E-08,0.585370162,0.565451097,0.698090358,0.009113184,0.001568968,0.000512097,1.02E-05,6.97E-05,1.21E-05,0.008018065,0.000612969,0.000151649,0.873580691,0.610973601,0.742487464,6.52E-05,7.81E-05,8.38E-05,1.04E-06,1.32E-06,5.04E-07,5.70E-06,1.84E-06,1.19E-07,0.609323468,0.625509713,0.728918421,5.94E-05,8.20E-05,7.99E-05,8.45E-07,8.83E-07,5.27E-07,2.29E-06,8.25E-07,4.75E-08,0.616992739,0.587341422,0.615175333,5.99E-05,8.64E-05,8.12E-05,9.07E-07,1.03E-06,4.78E-07,2.70E-06,9.93E-07,5.46E-08,0.638617837,0.552596257,0.679436357,1
6.22E-05,8.42E-05,0.000107901,9.73E-07,1.17E-06,6.02E-07,2.21E-06,1.16E-06,4.69E-08,0.60608757,0.599847409,0.620462168,6.03E-05,8.75E-05,8.40E-05,9.07E-07,1.29E-06,5.16E-07,1.54E-06,6.39E-07,3.19E-08,0.604905344,0.618144227,0.735853996,6.74E-05,7.66E-05,9.35E-05,9.86E-07,1.24E-06,5.55E-07,1.88E-06,9.08E-07,3.90E-08,0.632304125,0.619690059,0.73964187,6.69E-05,7.30E-05,0.000121177,1.12E-06,1.59E-06,5.37E-07,2.54E-06,8.66E-07,5.33E-08,0.636790558,0.631467495,0.661085864,6.25E-05,9.01E-05,0.000124657,1.79E-06,3.05E-06,5.84E-07,1.66E-06,1.39E-06,3.41E-08,0.648771781,0.653296004,0.664993516,1
6.45E-05,8.41E-05,0.000106437,1.45E-06,2.39E-06,5.18E-07,1.61E-06,7.28E-07,3.36E-08,0.63040184,0.654628899,0.717209792,7.11E-05,7.70E-05,0.000132659,1.56E-06,2.54E-06,5.28E-07,4.56E-06,1.75E-06,9.51E-08,0.661011654,0.64613882,0.700268487,7.88E-05,8.53E-05,9.49E-05,2.01E-06,3.71E-06,7.50E-07,3.27E-06,1.64E-06,6.77E-08,0.599213117,0.598436768,0.825536713,6.68E-05,8.31E-05,9.62E-05,2.41E-06,4.60E-06,5.43E-07,2.83E-06,2.14E-06,5.90E-08,0.656663193,0.651792173,0.72463896,6.99E-05,7.50E-05,0.000160406,1.09E-06,1.63E-06,5.59E-07,5.49E-06,1.13E-06,1.16E-07,0.704565229,0.690820278,0.690929292,2
6.38E-05,7.96E-05,8.54E-05,8.22E-07,8.73E-07,5.31E-07,3.11E-06,7.95E-07,6.47E-08,0.65652392,0.692426671,0.668539553,7.31E-05,8.72E-05,9.51E-05,7.85E-07,7.70E-07,5.19E-07,4.06E-06,1.13E-06,8.47E-08,0.65061446,0.663218482,0.734351134,6.53E-05,8.98E-05,9.61E-05,8.37E-07,8.59E-07,5.83E-07,2.63E-06,9.64E-07,5.50E-08,0.616875064,0.593851995,0.707895507,7.37E-05,8.95E-05,9.36E-05,8.19E-07,6.86E-07,5.20E-07,2.82E-06,4.90E-07,5.92E-08,0.650690054,0.6365851,0.736398082,6.84E-05,7.98E-05,9.46E-05,7.68E-07,7.24E-07,5.38E-07,1.68E-06,8.34E-07,3.51E-08,0.683787331,0.627485159,0.759144342,2
6.65E-05,7.91E-05,9.42E-05,7.80E-07,7.10E-07,5.91E-07,1.73E-06,7.61E-07,3.66E-08,0.6368437,0.791785739,0.778836084,0.094542469,0.058072525,0.010419911,0.00064864,0.007449284,7.63E-05,0.081590778,0.053021548,0.003900563,3.178057464,1.742437805,0.863550004,0.000116248,0.000276227,0.000108061,2.36E-06,2.23E-06,4.90E-07,6.37E-05,0.000284137,5.21E-06,0.64631631,0.687085158,0.695732882,7.07E-05,9.78E-05,0.000119468,1.20E-06,1.86E-06,5.02E-07,6.74E-06,1.66E-05,3.55E-07,0.663790086,0.715289794,0.89993142,6.87E-05,8.87E-05,8.03E-05,1.13E-06,1.82E-06,5.16E-07,2.54E-06,9.15E-06,9.22E-08,0.640700653,0.737787577,0.761630672,1
6.64E-05,8.62E-05,8.52E-05,1.27E-06,1.93E-06,5.35E-07,3.26E-06,1.94E-05,2.28E-07,0.671073839,0.768990295,0.699221282,6.83E-05,7.89E-05,8.53E-05,9.56E-07,1.58E-06,4.88E-07,2.37E-06,4.95E-06,9.18E-08,0.628195616,0.725905173,0.656686492,7.74E-05,9.26E-05,7.82E-05,1.05E-06,1.80E-06,5.04E-07,6.87E-06,4.84E-06,2.66E-07,0.662826545,0.680012755,0.686736994,6.92E-05,8.47E-05,7.94E-05,1.13E-06,1.56E-06,5.17E-07,2.38E-06,1.15E-05,7.09E-08,0.606335573,0.638152893,0.707157115,7.11E-05,8.23E-05,7.71E-05,1.19E-06,1.59E-06,5.01E-07,2.39E-06,9.80E-06,7.19E-08,0.627664648,0.641717099,0.74071026,1
6.77E-05,7.74E-05,7.81E-05,1.06E-06,1.70E-06,5.06E-07,3.67E-06,5.97E-06,1.46E-07,0.627764692,0.625666661,0.755699256,6.93E-05,8.54E-05,7.44E-05,9.38E-07,1.61E-06,4.76E-07,1.97E-06,3.42E-06,7.17E-08,0.636979838,0.606929143,0.760259631,0.112068389,0.039375455,0.004389724,3.80E-05,5.46E-05,4.53E-06,0.113217543,0.038812453,0.004124176,4.905222967,1.513714745,0.840031878,7.59E-05,8.13E-05,9.84E-05,1.47E-06,1.16E-06,4.76E-07,1.31E-05,8.52E-06,2.61E-07,0.646793982,0.761251359,0.712292883,6.28E-05,7.07E-05,9.49E-05,1.36E-06,1.03E-06,4.62E-07,1.26E-06,1.03E-06,2.30E-08,0.594665872,0.729796429,0.730418267,1
5.79E-05,7.78E-05,9.31E-05,1.48E-06,1.27E-06,5.37E-07,1.30E-06,8.30E-07,2.31E-08,0.662005195,0.692797664,0.79242006,5.79E-05,8.01E-05,7.51E-05,1.58E-06,1.07E-06,5.42E-07,7.78E-07,6.94E-07,1.32E-08,0.702585938,0.56795091,0.68601188,5.59E-05,7.14E-05,9.12E-05,1.45E-06,1.01E-06,6.20E-07,2.66E-06,1.11E-06,4.49E-08,0.632063374,0.711064481,0.67229143,6.88E-05,6.96E-05,8.50E-05,1.30E-06,9.77E-07,5.41E-07,7.75E-07,7.89E-07,1.32E-08,0.651889039,0.64509097,0.781358047,6.28E-05,7.13E-05,8.91E-05,1.25E-06,1.13E-06,5.55E-07,1.18E-06,1.94E-06,2.21E-08,0.660601654,0.658153279,0.634935196,1
5.54E-05,8.05E-05,9.46E-05,1.38E-06,1.20E-06,4.64E-07,9.06E-07,1.24E-06,1.69E-08,0.638229844,0.637604386,0.766519477,5.50E-05,7.41E-05,0.000101736,1.40E-06,1.31E-06,5.05E-07,1.70E-06,1.00E-06,3.04E-08,0.677318834,0.65797714,0.767269064,6.01E-05,6.75E-05,9.22E-05,1.61E-06,1.77E-06,5.18E-07,8.99E-07,9.86E-07,1.47E-08,0.650185938,0.640568675,0.708824611,6.39E-05,7.59E-05,8.74E-05,1.46E-06,1.01E-06,5.62E-07,1.64E-06,2.32E-06,2.39E-08,0.699534064,0.676297738,0.60312018,5.87E-05,7.41E-05,9.36E-05,1.36E-06,9.99E-07,4.56E-07,7.59E-07,1.00E-06,1.32E-08,0.603542451,0.599850969,0.76898064,0
6.45E-05,7.22E-05,9.27E-05,1.39E-06,8.92E-07,5.24E-07,2.19E-06,8.53E-07,3.77E-08,0.660168863,0.614444512,0.725406418,6.00E-05,7.65E-05,9.34E-05,1.69E-06,1.46E-06,5.55E-07,1.49E-06,8.31E-07,2.55E-08,0.674217104,0.643668706,0.737103411,6.23E-05,6.89E-05,8.48E-05,1.54E-06,1.18E-06,5.20E-07,7.59E-07,8.12E-07,1.30E-08,0.631316864,0.678812925,0.72696174,6.10E-05,7.25E-05,8.36E-05,1.24E-06,8.74E-07,4.97E-07,7.92E-07,7.97E-07,1.36E-08,0.650878457,0.689148316,0.685276382,6.47E-05,7.34E-05,9.53E-05,1.56E-06,1.24E-06,5.40E-07,2.05E-06,8.64E-07,3.40E-08,0.72104425,0.603169346,0.713767834,0
7.15E-05,7.61E-05,8.03E-05,1.30E-06,1.03E-06,5.29E-07,1.62E-06,6.28E-07,2.71E-08,0.69021167,0.72530353,0.656428049,6.05E-05,8.02E-05,8.77E-05,1.45E-06,1.29E-06,5.70E-07,8.70E-07,9.04E-07,1.50E-08,0.685330112,0.645861053,0.706440661,6.06E-05,6.97E-05,9.16E-05,1.49E-06,1.13E-06,4.74E-07,1.41E-06,9.99E-07,2.19E-08,0.670725272,0.666536649,0.688429362,6.93E-05,6.60E-05,9.19E-05,1.31E-06,9.15E-07,5.12E-07,3.23E-06,8.46E-07,5.06E-08,0.64244714,0.674908211,0.753917541,5.76E-05,6.54E-05,8.85E-05,1.44E-06,1.39E-06,5.23E-07,1.02E-06,6.46E-07,1.68E-08,0.702695192,0.661135525,0.735795904,0
7.00E-05,7.69E-05,8.81E-05,1.46E-06,1.49E-06,4.93E-07,2.46E-06,1.07E-06,4.34E-08,0.644508064,0.718917705,0.725551226,5.79E-05,7.79E-05,7.63E-05,1.22E-06,9.91E-07,4.70E-07,8.96E-07,1.29E-06,1.38E-08,0.625918316,0.6189265,0.631894566,0.005367721,0.003394378,0.000427691,6.46E-05,7.47E-05,2.78E-06,0.00554035,0.003236086,0.000151195,0.787529182,0.624594035,0.689217584,0.000968371,0.000992016,0.000162016,2.68E-06,1.95E-06,5.44E-07,0.000871619,0.000836904,4.59E-05,0.619202329,0.658139885,0.647790768,8.33E-05,0.00011341,8.94E-05,2.30E-06,2.06E-06,5.13E-07,1.88E-05,5.96E-05,1.02E-06,0.604899047,0.563035887,0.713844034,1
0.031464544,0.03667855,0.001652553,4.06E-05,4.60E-05,3.46E-06,0.030827322,0.035403467,0.001213302,1.996088511,1.426485893,0.788738352,0.000431155,9.75E-05,0.000100978,6.06E-06,4.98E-06,7.98E-07,0.000367926,0.00014755,1.11E-05,0.659047155,0.681453086,0.709418163,6.81E-05,7.48E-05,8.45E-05,1.15E-06,1.36E-06,5.06E-07,2.71E-06,2.06E-06,6.33E-08,0.614583515,0.654908226,0.726810423,7.47E-05,8.03E-05,9.22E-05,9.69E-07,1.20E-06,5.28E-07,2.94E-06,1.20E-06,7.84E-08,0.666367047,0.644907243,0.667103251,6.26E-05,8.81E-05,9.12E-05,9.71E-07,1.11E-06,5.06E-07,5.33E-06,1.09E-06,1.48E-07,0.587561345,0.642188344,0.633208251,1
6.58E-05,8.23E-05,9.49E-05,1.08E-06,1.20E-06,5.26E-07,1.63E-06,1.15E-06,4.12E-08,0.650733086,0.631399971,0.658364193,7.22E-05,8.82E-05,9.45E-05,9.87E-07,1.50E-06,5.41E-07,1.88E-06,1.98E-06,5.26E-08,0.612959803,0.613969847,0.662838866,6.72E-05,6.95E-05,0.000103912,1.03E-06,1.56E-06,4.89E-07,1.52E-06,1.14E-06,4.10E-08,0.612970847,0.625880719,0.704004447,6.73E-05,7.87E-05,9.27E-05,1.01E-06,1.23E-06,5.38E-07,1.02E-06,9.78E-07,2.53E-08,0.619623095,0.630733619,0.753595176,7.22E-05,8.08E-05,8.29E-05,1.12E-06,1.65E-06,5.53E-07,1.31E-06,1.39E-06,3.51E-08,0.615373423,0.629128763,0.728600987,2
6.59E-05,8.26E-05,9.08E-05,1.12E-06,1.42E-06,5.21E-07,1.18E-06,1.43E-06,2.94E-08,0.620124932,0.619024011,0.754309626,0.020051369,0.013066931,0.001358058,3.77E-05,0.000155392,5.83E-05,0.019908237,0.010598652,0.000485257,1.943218042,0.95177956,0.68547351,0.001088901,0.000434538,0.000157031,3.48E-06,4.59E-06,1.82E-06,1.67E-05,8.78E-05,4.76E-07,0.627072702,0.70847187,0.706285005,7.12E-05,9.05E-05,9.25E-05,9.71E-07,1.10E-06,5.56E-07,1.29E-06,6.26E-07,3.37E-08,0.627985424,0.636039783,0.699312659,5.76E-05,7.72E-05,9.18E-05,7.98E-07,1.12E-06,5.30E-07,1.21E-06,8.86E-07,3.41E-08,0.647484655,0.606438186,0.643076657,2
6.22E-05,8.46E-05,0.000100574,2.44E-06,4.36E-06,5.11E-07,2.18E-06,1.30E-06,5.65E-08,0.524956329,0.690441562,0.708955717,5.85E-05,8.90E-05,8.02E-05,2.86E-06,5.41E-06,5.50E-07,1.73E-06,7.10E-07,4.69E-08,0.640229861,0.61972096,0.679911217,6.26E-05,7.93E-05,8.66E-05,2.03E-06,3.75E-06,5.40E-07,1.68E-06,7.66E-07,4.53E-08,0.594847998,0.559067004,0.6831299,5.66E-05,8.49E-05,9.37E-05,1.72E-06,2.76E-06,5.47E-07,1.10E-06,6.91E-07,2.99E-08,0.652918938,0.623281461,0.717618331,6.08E-05,8.03E-05,8.58E-05,2.07E-06,3.71E-06,5.25E-07,2.05E-06,1.11E-06,5.62E-08,0.67391033,0.737230308,0.671036253,2
6.09E-05,8.26E-05,9.45E-05,1.32E-06,2.17E-06,5.26E-07,1.64E-06,6.50E-07,4.42E-08,0.606999908,0.559682456,0.592994701,6.37E-05,8.65E-05,9.92E-05,1.13E-06,1.58E-06,5.17E-07,2.13E-06,7.22E-07,5.39E-08,0.654017069,0.575494958,0.663043584,6.60E-05,8.66E-05,8.37E-05,1.22E-06,1.90E-06,5.87E-07,9.04E-07,7.81E-07,2.49E-08,0.624380033,0.673327026,0.692635003,6.20E-05,8.63E-05,8.38E-05,1.02E-06,1.21E-06,5.28E-07,1.27E-06,7.05E-07,3.42E-08,0.649537982,0.635226928,0.692699627,0.041581487,0.025558299,0.001381647,3.09E-05,0.000310305,0.00015119,0.038071887,0.017144108,0.000809547,1.826480323,1.069905211,0.652578728,2
6.49E-05,8.30E-05,7.89E-05,1.38E-06,1.78E-06,5.23E-07,3.38E-06,9.05E-06,4.30E-08,0.611650457,0.631149336,0.667571715,6.06E-05,7.77E-05,8.42E-05,1.33E-06,1.76E-06,5.10E-07,1.89E-06,1.16E-06,2.43E-08,0.545168902,0.587689957,0.695790582,7.07E-05,7.12E-05,9.14E-05,1.05E-06,8.40E-07,5.11E-07,2.10E-06,8.21E-07,2.74E-08,0.653764058,0.700445259,0.76272766,0.002986838,0.000850039,0.00018815,9.11E-06,4.43E-05,7.31E-06,0.00215122,0.000425673,2.37E-05,0.617512634,0.666564892,0.726451609,8.92E-05,7.63E-05,9.09E-05,1.77E-06,2.76E-06,9.57E-07,0.00012215,1.70E-05,1.24E-06,0.670997822,0.642539981,0.804920434,2
6.87E-05,8.05E-05,8.36E-05,1.37E-06,1.15E-06,4.64E-07,2.26E-06,2.28E-06,2.14E-08,0.599426408,0.586073725,0.748138364,6.86E-05,6.82E-05,8.66E-05,1.61E-06,1.47E-06,5.25E-07,1.86E-06,1.24E-06,1.82E-08,0.679426412,0.738573729,0.749045694,0.016754574,0.005041065,0.000547275,1.72E-05,6.08E-05,5.95E-06,0.016681759,0.0049653,0.000251162,1.089260072,0.702106015,0.708872002,8.67E-05,7.43E-05,9.80E-05,1.20E-06,9.75E-07,4.77E-07,3.30E-05,7.70E-06,2.93E-07,0.59530464,0.646336543,0.76496653,7.53E-05,7.69E-05,8.20E-05,1.37E-06,7.78E-07,5.36E-07,1.90E-06,1.26E-06,1.63E-08,0.648820236,0.619314043,0.763645501,1
0.000102286,9.32E-05,9.59E-05,1.39E-06,9.69E-07,5.39E-07,1.84E-06,1.63E-06,1.77E-08,0.633265452,0.573373483,0.668093395,6.81E-05,7.46E-05,7.87E-05,1.27E-06,7.12E-07,5.67E-07,1.14E-06,9.63E-07,1.03E-08,0.682739275,0.576154652,0.714699399,6.61E-05,7.96E-05,9.11E-05,1.70E-06,1.65E-06,5.00E-07,1.09E-06,9.18E-07,9.76E-09,0.588352744,0.615111037,0.775354189,7.05E-05,7.26E-05,8.43E-05,1.16E-06,6.91E-07,5.15E-07,1.99E-06,8.70E-07,1.92E-08,0.637949321,0.706704339,0.66306184,6.66E-05,7.63E-05,9.06E-05,1.29E-06,7.46E-07,5.33E-07,6.32E-07,8.52E-07,6.22E-09,0.679786816,0.630523408,0.774621249,1
0.009965407,0.003323547,0.000297349,1.49E-05,4.11E-05,3.32E-06,0.009734652,0.003292456,0.000124202,0.920484114,0.666759089,0.68982237,7.12E-05,7.13E-05,9.33E-05,1.30E-06,9.97E-07,5.21E-07,1.92E-05,8.28E-06,1.51E-07,0.624731313,0.696432122,0.705937657,6.54E-05,7.69E-05,0.000104542,1.25E-06,9.30E-07,4.99E-07,1.65E-06,7.37E-07,1.49E-08,0.629671123,0.679615064,0.768987831,0.030649287,0.006666326,0.000812911,3.94E-05,0.000308198,4.92E-06,0.031099958,0.00628502,0.000566902,1.64422832,0.827026904,0.677146477,7.00E-05,7.63E-05,9.27E-05,1.51E-06,1.00E-06,6.36E-07,2.70E-05,2.10E-05,3.62E-07,0.600669962,0.621988016,0.688731286,1
0.001404096,0.000409203,0.000164402,2.18E-06,4.93E-06,1.42E-06,0.001324362,0.000355582,1.95E-05,0.768383111,0.608069261,0.641528063,6.89E-05,8.22E-05,9.01E-05,1.13E-06,8.20E-07,5.10E-07,9.98E-06,1.96E-06,1.34E-07,0.643262471,0.63597137,0.657601771,6.10E-05,6.84E-05,8.38E-05,1.18E-06,9.35E-07,5.34E-07,1.18E-06,1.10E-06,1.61E-08,0.620304922,0.706755728,0.683179021,6.40E-05,7.64E-05,8.27E-05,1.14E-06,7.45E-07,5.35E-07,1.70E-06,1.06E-06,2.26E-08,0.614723003,0.629137733,0.686715382,6.33E-05,7.87E-05,9.04E-05,1.25E-06,8.05E-07,5.75E-07,1.92E-06,1.05E-06,2.58E-08,0.651436971,0.634496994,0.71233766,1
5.84E-05,9.18E-05,8.23E-05,1.26E-06,7.74E-07,5.24E-07,1.37E-06,1.11E-06,1.83E-08,0.574030853,0.585328504,0.707706065,6.96E-05,9.05E-05,8.98E-05,1.21E-06,8.68E-07,5.08E-07,1.98E-06,9.16E-07,2.65E-08,0.550246273,0.596823643,0.694306043,0.000191107,0.000153986,9.74E-05,1.47E-06,3.49E-06,7.37E-07,6.79E-06,1.64E-05,8.82E-08,0.606053439,0.684559623,0.606447841,6.06E-05,8.42E-05,8.30E-05,1.22E-06,9.72E-07,6.12E-07,2.26E-06,1.20E-06,2.99E-08,0.619006348,0.669527012,0.653187607,0.000113283,9.87E-05,0.000103986,1.41E-06,2.27E-06,7.29E-07,1.31E-05,2.39E-06,1.71E-07,0.599004472,0.579440784,0.6627906,0
5.87E-05,7.89E-05,9.79E-05,1.25E-06,8.20E-07,5.17E-07,1.84E-06,7.54E-07,2.40E-08,0.595498868,0.531825296,0.679813235,6.15E-05,8.41E-05,8.75E-05,1.50E-06,1.02E-06,5.14E-07,1.93E-06,1.09E-06,2.54E-08,0.576444909,0.531529645,0.635783992,5.87E-05,8.45E-05,8.94E-05,1.30E-06,9.62E-07,5.12E-07,1.05E-06,9.58E-07,1.37E-08,0.580004929,0.606845013,0.680082915,6.59E-05,7.73E-05,9.25E-05,1.16E-06,1.14E-06,5.01E-07,1.52E-06,7.53E-07,2.01E-08,0.675083903,0.590216257,0.712087659,7.26E-05,7.37E-05,9.30E-05,1.46E-06,1.29E-06,5.48E-07,3.41E-06,8.01E-07,4.50E-08,0.665982016,0.594564952,0.699071009,0
7.18E-05,7.89E-05,9.29E-05,1.30E-06,1.23E-06,5.74E-07,2.19E-06,1.41E-06,2.91E-08,0.584398025,0.664813225,0.690532635,0.000147328,0.000137273,9.52E-05,1.30E-06,1.92E-06,6.12E-07,9.95E-06,7.65E-06,1.27E-07,0.595842209,0.594383799,0.671482588,6.54E-05,7.53E-05,9.45E-05,1.37E-06,1.07E-06,5.78E-07,2.23E-06,1.04E-06,2.88E-08,0.622964488,0.506968114,0.683526485,6.49E-05,8.83E-05,9.17E-05,1.27E-06,9.71E-07,5.00E-07,3.21E-06,7.59E-07,4.23E-08,0.584193638,0.650098137,0.651386295,6.28E-05,8.07E-05,8.75E-05,1.26E-06,8.50E-07,5.29E-07,1.75E-06,8.91E-07,2.28E-08,0.636976176,0.654144757,0.716950904,0
6.32E-05,8.14E-05,8.81E-05,1.30E-06,9.53E-07,5.39E-07,1.72E-06,8.79E-07,2.24E-08,0.631473928,0.562833276,0.758699418,6.35E-05,8.91E-05,9.34E-05,1.19E-06,7.87E-07,5.08E-07,1.62E-06,9.27E-07,2.11E-08,0.623515726,0.621953558,0.667093949,0.013247541,0.005021217,0.000584186,3.89E-05,0.000134593,1.29E-05,0.009931342,0.003592573,0.000160454,1.033750852,0.750269946,0.641861202,8.23E-05,7.22E-05,8.19E-05,1.22E-06,8.26E-07,5.27E-07,1.27E-05,3.21E-06,1.38E-07,0.570133288,0.617913137,0.701512671,6.75E-05,7.73E-05,9.46E-05,1.33E-06,9.28E-07,4.79E-07,1.24E-06,9.49E-07,1.38E-08,0.656676359,0.598383605,0.664816381,1
6.89E-05,7.76E-05,8.77E-05,1.35E-06,8.88E-07,5.10E-07,1.36E-06,9.20E-07,1.45E-08,0.540224275,0.626554864,0.677868879,6.26E-05,7.42E-05,8.83E-05,1.18E-06,7.82E-07,5.04E-07,8.13E-07,9.04E-07,8.61E-09,0.579015978,0.589254355,0.70123167,6.43E-05,8.10E-05,8.83E-05,1.12E-06,8.02E-07,4.93E-07,7.57E-07,1.58E-06,8.53E-09,0.561125952,0.630241627,0.680409159,7.10E-05,8.48E-05,7.56E-05,1.16E-06,8.82E-07,5.12E-07,8.60E-07,6.59E-07,9.43E-09,0.610315378,0.56661722,0.676309385,7.88E-05,8.47E-05,9.90E-05,1.09E-06,9.78E-07,6.09E-07,3.35E-06,7.77E-06,3.90E-08,0.609630155,0.576922412,0.677532031,1
6.50E-05,9.01E-05,0.000100489,1.23E-06,1.14E-06,4.96E-07,1.16E-06,6.74E-07,1.27E-08,0.597828208,0.667928095,0.673665283,6.92E-05,7.83E-05,8.93E-05,1.18E-06,8.16E-07,5.03E-07,1.16E-06,7.08E-07,1.23E-08,0.574633149,0.596645485,0.679502679,9.03E-05,9.03E-05,9.51E-05,1.52E-06,9.72E-07,5.45E-07,1.56E-06,1.02E-06,1.64E-08,0.615596965,0.616107483,0.656135808,8.23E-05,7.73E-05,9.59E-05,1.29E-06,8.53E-07,5.20E-07,1.63E-06,1.37E-06,1.72E-08,0.683008131,0.63091433,0.699597999,6.74E-05,7.97E-05,8.89E-05,1.31E-06,9.56E-07,4.91E-07,1.04E-06,1.08E-06,1.10E-08,0.576238457,0.627959148,0.716842172,2
6.57E-05,7.97E-05,8.30E-05,1.27E-06,8.66E-07,4.83E-07,8.98E-07,8.22E-07,9.73E-09,0.659212631,0.641619366,0.649701965,0.000132563,0.000111247,9.98E-05,1.81E-06,1.06E-06,6.78E-07,1.39E-06,2.16E-06,1.48E-08,0.611722237,0.578229053,0.729550678,7.05E-05,8.11E-05,8.28E-05,1.10E-06,8.03E-07,5.13E-07,1.32E-06,8.51E-07,1.43E-08,0.694440236,0.567493394,0.640406041,0.03296887,0.00988025,0.001170597,4.58E-05,8.47E-05,7.98E-06,0.032403115,0.009109656,0.000639883,1.602668038,0.830955121,0.739624056,6.03E-05,7.86E-05,8.34E-05,1.31E-06,6.30E-06,1.72E-06,0.000108952,1.70E-05,1.86E-06,0.623101165,0.640578867,0.661559999,2
5.65E-05,7.08E-05,8.68E-05,1.22E-06,8.06E-07,5.37E-07,2.11E-06,1.37E-06,3.53E-08,0.532998778,0.579857756,0.671650767,5.97E-05,8.24E-05,9.89E-05,1.06E-06,7.66E-07,5.22E-07,2.68E-06,8.95E-07,4.48E-08,0.581079193,0.62777757,0.609684775,6.49E-05,7.49E-05,9.50E-05,1.48E-06,1.48E-06,5.26E-07,3.99E-06,9.61E-07,6.68E-08,0.590478247,0.543010484,0.688935521,5.86E-05,8.15E-05,8.77E-05,1.14E-06,9.14E-07,5.57E-07,2.47E-06,1.02E-06,4.16E-08,0.615281515,0.60510114,0.663993162,6.53E-05,7.34E-05,9.13E-05,1.14E-06,8.70E-07,5.15E-07,2.16E-06,9.72E-07,3.64E-08,0.640930458,0.610814195,0.685800678,2
0.007522102,0.005037334,0.000503538,3.57E-05,3.71E-05,2.51E-06,0.007462069,0.004921732,0.000191579,0.894051145,0.655051074,0.665663167,7.26E-05,7.71E-05,9.57E-05,1.33E-06,1.32E-06,4.65E-07,6.84E-06,3.56E-06,1.47E-07,0.626106071,0.596861386,0.687279466,6.73E-05,7.63E-05,8.67E-05,1.17E-06,1.05E-06,5.18E-07,5.59E-06,2.27E-06,1.18E-07,0.573529399,0.569823629,0.644865691,6.26E-05,7.58E-05,9.11E-05,1.23E-06,1.13E-06,4.98E-07,8.92E-06,2.40E-06,1.86E-07,0.590824426,0.554604339,0.638484434,5.71E-05,7.98E-05,9.08E-05,1.15E-06,1.00E-06,5.39E-07,5.00E-06,2.74E-06,1.10E-07,0.543325483,0.59925633,0.665163354,2
6.70E-05,9.35E-05,9.39E-05,1.19E-06,1.13E-06,5.40E-07,7.57E-06,4.40E-06,1.64E-07,0.621767775,0.487769227,0.694023881,6.90E-05,7.78E-05,9.87E-05,1.35E-06,1.26E-06,5.71E-07,5.95E-06,4.25E-06,1.33E-07,0.662543227,0.642864358,0.672122277,6.24E-05,7.97E-05,8.86E-05,1.06E-06,9.97E-07,5.31E-07,4.87E-06,1.97E-06,1.07E-07,0.588400864,0.588573012,0.649285679,0.039164121,0.016137867,0.001988142,4.89E-05,0.000122304,1.67E-06,0.039803772,0.016368128,0.001721858,2.011622216,0.842680707,0.71838183,6.13E-05,7.79E-05,9.05E-05,1.63E-06,2.24E-06,4.86E-07,6.80E-05,1.63E-05,1.45E-06,0.608608567,0.621003365,0.65087646,2
